description,file
"The upper number line ""cat's paws"" starts with 0 and is labelled with tick marks 1, 2, 3, and 4.
The lower number line ""cat ears""  is labelled with the tick marks 0, 1 and 2 left to right.
",e3f4b07e-d7d0-466f-8032-3cd3069d87b6.jpg
"The upper number line ""paws"" starts with 0 and is labelled with tick marks 4, 8, 12, 16, and 20 from left to right.
The lower number line ""cat ears"" starts with 0 and is labelled with the tick marks 2, 4, 6, 8, and 10 left to right.
",a6db2403-1734-4df5-b736-f87859e18b38.jpg
" ratio table with three rows and two columns. First row: 15 \cdot75. Second row: 1 \cdot5 
",f297b4dd-9475-4c11-9cd3-c502e9ae7bea.jpg
"The first number line starts with 0 and is labelled with tick marks 4, 8, 12, 16  from left to right, and the second number line starts with 0 and continues with 2, 4, 6, and 8.
",58336d5a-4039-444b-99e0-70f6380297c3.jpg
" ratio table with three rows and two columns. First row: 3, 15. Second row: 1, 5. Third row:  2, 10 
",7725f803-eb8a-420b-a1d6-3d3d80a97d05.jpg
" ratio table with three rows and two columns. First row: 5, 25. Second row: 1, 5. Third row: 5, 25 
",17785e51-7af4-434b-9699-caac49c56749.jpg
" ratio table with three rows and two column. First row: 3 \times5=15. Second row: 1\times5=5. Third row: 2 \times5=10 
",81889481-8aca-4788-82ce-433b298ef347.jpg
"10 minutes to make the centerpiece and 3 minutes to make each small crane"" underlined in the question
",15be6e6d-f0df-44a5-a7a6-29b25089a692.jpg
"""30 minutes"" underlined in the question
",9f02d7a2-2388-4548-a9a0-43312abf34ae.jpg
"""one large paper crane"" underlined
",0fb5b003-a50d-4569-b8d9-8d3d8224470a.jpg
"box around ""several""
",e84db668-1a70-4f2f-aee1-fcfc2b44d58e.jpg
"underlined ""smaller paper cranes""
",72e06018-01db-4a1f-8b27-ccec8e2870ea.jpg
"underlined ""10 minutes""
",f72620be-fb5f-47e5-9944-14351f55549a.jpg
"underlined ""3 minutes to make each small crane""
",02f2c2fd-c98d-4520-a802-9b19c4f26709.jpg
"underlined ""30 minutes to make the paper cranes""
",8345b8ff-ab0c-4d60-905d-3b6f3a836f9a.jpg
"question is all underlined
",33edc78b-a1c8-4359-a7b9-039d670af70a.jpg
"question is underlined
",ba361152-ef97-4556-89ab-6a03c425a23e.jpg
"underlined question
",94a2e6ab-6002-4c15-bd2e-eed9cad7cc82.jpg
"Wrote 5 on the length, 2 on the 2 and 3 on height
",ffff2031-28f1-4dcc-a425-041bccd95483.jpg
"the value 15 written on the 3 by 5 rectangle and 6 on the 2 by 3 rectangle. 
",431e86d5-2c78-44e0-8f8d-da3769b78a6e.jpg
"!5 on the 3 by 3 rectangle, 10 on the 2 by 5 rectangle and 6 on the 2 by 3 rectangle
",013742f9-90ba-4f82-ab12-8e3b92625c53.jpg
"5 on the length, 2 on the width and 3 on the height
",40caec13-7e46-4637-bbaf-9b795e751f47.jpg
"Counted the units using dots along the length,height and width
",44a325ee-9837-49b0-b121-e1cb54c678ad.jpg
"Underlined 3 units high, 2 units wide, and 5 units long. What is the surface area in square units? Circled square unit. circled or. 
",bfe175fe-4f12-417c-96f3-4aadc89cc59b.jpg
"wrote numbers 1,2,3 down the height,number 1-5 listed on the length. 1,2 on the width.
",59cc2eaf-b519-446f-b244-fdffe33d7c57.jpg
"15 on the 3 by 3 rectangle, 10 on the 2 by 5 rectangle and 6 on the 2 by 3 rectangle
",004a923e-6a15-4156-8a10-bc1b8a512ccb.jpg
"2 on the width, 5 on the length and 3 on the height. 
",96b92d0b-2a29-4ce2-b7dd-3d1c28bdaed4.jpg
"5 on the lengths, 2 on the widths and 3 on the height.
",bc1561d0-adcf-419c-8118-1a4772cce2e1.jpg
"2 on the width, 5 on the length, 3 on the height. 
",6aeb8eba-a9c5-4727-9776-43dd52c7f565.jpg
"The student drew lines on the provide scaled drawing.

",2347edab-1c23-401e-be51-db80c05d3304.jpg
"Decomposed a triangle from one side of the parallelogram and moved it to the other side of the parallelogram. Labeled the bottom of the parallelogram 3 and 4
",9771ce5d-21f4-4ce7-9e9e-b99ca5123415.jpg
"Y shape drawn in the middle of PQRST
",25bf31e4-c877-44e7-8793-f3f7a9daac13.jpg
"vertical line from A and P down to meet a horizontal line from B to E and Q to T (respectively)
",53b81715-a447-452f-b467-f4abc536dbff.jpg
"""one large paper crane for a centerpiece and several smaller paper cranes to put around the table. It takes Andre 10 minutes to make the centerpiece and 3 minutes to make each small crane. He will only have 30 minutes to make the paper cranes once he gets home."" is underlined
",5c50116a-7c80-41bf-beff-586ccd23f111.jpg
"""what x,\ 3x,\ 10 and 30 represent in this inequality"" is underlined
",9cfddda7-c05d-46ae-8e55-cd2ac4e54b73.jpg
"""x"" circled
",0826e29e-f58d-4297-bd77-d3b311b197b5.jpg
"""30"" circled
",b468f11a-d95d-49b4-8163-f5544841d7e6.jpg
"""10 minutes to make the centerpiece"" and ""3 minutes to make each small crane"" underlined
",54669122-1075-432d-a841-10edf0ba34ce.jpg
"labeled reflected triangle XYZ
",f91733d5-9f77-4f5a-8c30-ddc0d2ada7e3.jpg
"correctly labeled triangle XYZ
",87af0486-5e68-4191-a779-8da458d4ebe8.jpg
"correctly labeled corresponding vertices XYZ
",46f112f8-5d1b-4b1a-a4a4-3a5524b814b4.jpg
" ratio table with three rows and two columns. First row: 3 \times5=15. Second row: 1 \times5=5. Third row: 2 \times5=10 
",49c40eb4-8bcc-41bc-b804-af44291d24e8.jpg
"ratio table with three rows and two columns. First row: 3 \times5=15. Second row: 1 \times5=5. Third row: 2 \times5=10 
",466cd708-7fe9-4468-b087-56443d96e872.jpg
" ratio table with four rows and two columns. First row: 5, 25. Second row: 5 \cdot5=25\ \div5. Third row: 1 \cdot5=5. Fourth row: 2 \cdot5\ =\ 10 1\cdot5=5 
",eedb625c-e823-4f96-87d8-a57b460a1e77.jpg
"figure A and figure C in the shape of the block letter L
Figure A has a vertical rectangle with height labeled 5 and width labeled 1. This is composed with a horizontal rectangle with a width of 2. 
Figure C has a vertical rectangle with height labeled 10 and width labeled 2. This is composed with a horizontal rectangle with a width of 4.
",583ce9b7-254f-469e-8c91-2a05302ba35b.jpg
"Figure C in the shape of the block letter L
""C"" is circled.
",8ab502ab-c2d8-499e-9b0a-582378214cde.jpg
"Number line drawn from -4 to 4 with a closed circle at 3.5 and shaded to the right.
",cf582972-6bb9-4caf-9d71-b165e55fcb77.jpg
"figure A and figure B in the shape of the block letter L
Figure A has a vertical rectangle with height labeled 5 and width labeled 1. This is composed with a horizontal rectangle with a width of 2. 
Figure B has a vertical rectangle with height labeled 7 and width labeled 1. This is composed with a horizontal rectangle with a width labeled 4.
",abfbaa8e-9eaf-493f-a683-9b3477e8e0ad.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has a vertical rectangle with height labeled 5 and width labeled 1. It has a horizontal rectangle with a width labeled 3. 
Figure B has a vertical rectangle with height labeled 7 and width labeled 1. It has a horizontal rectangle with a width labeled 4. 
Figure C has a vertical rectangle with height labeled 10 and width labeled 2. It has a horizontal rectangle with a width labeled 6. 
Figure D has a vertical rectangle with height labeled 7 and width labeled 2. It has a horizontal rectangle with a width labeled 5. 

",a6a63602-5255-419b-a999-c7d17e80e4d5.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. It has inner width labeled 2. The distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. It has inner width labeled 3. The distance between the outer and inner line segments is labeled 1. ""B"" is crossed out.
Figure C has outer height labeled 10 and outer width labeled 6. It has inner width labeled 4. The distance between the outer and inner line segments is labeled 2. A checkmark is drawn over ""C"".
Figure D has outer height labeled 7 and outer width labeled 5. It has inner width labeled 3. The distance between the outer and inner line segments is labeled 2. ""D"" is crossed out.
",0e43468d-0bd8-4126-a167-db87d54e6e1c.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. It has inner width labeled 2. The distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. It has inner width labeled 3. The distance between the outer and inner line segments is labeled 1. 
Figure C has outer height labeled 10 and outer width labeled 6. It has inner width labeled 4. The distance between the outer and inner line segments is labeled 2.
Figure D has outer height labeled 7 and outer width labeled 5. It has inner width labeled 3. The distance between the outer and inner line segments is labeled 2.
",b7ab58f1-f339-40b2-a2db-c83fe7b84cee.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. It has inner height labeled 4 and inner width labeled 2. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. It has inner height labeled 6 and inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure C has outer height labeled 10 and outer width labeled 6. It has inner height labeled 8 and inner width labeled 4. The horizontal distance between the outer and inner line segments is labeled 2.
Figure D has outer height labeled 7 and outer width labeled 5. It has inner height labeled 5 and inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 2.
",1737cf0a-74c2-43fe-8038-b94123a862bf.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. It has inner height labeled 4 and inner width labeled 2. The distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. It has inner height labeled 6 and inner width labeled 3. The distance between the outer and inner line segments is labeled 1. 
Figure C has outer height labeled 10 and outer width labeled 6. It has inner height labeled 8 and inner width labeled 4. The distance between the outer and inner line segments is labeled 2. 
Figure D has outer height labeled 7 and outer width labeled 5. It has inner height labeled 5 and inner width labeled 3. The distance between the outer and inner line segments is labeled 2.
",ce238898-3d21-403d-ae61-4fa2896e0686.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. It has inner height labeled 4 and inner width labeled 2. The vertical and horizontal distances between the outer and inner line segments are labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. It has inner height labeled 6 and inner width labeled 3. The vertical and horizontal distances between the outer and inner line segments are labeled 1. 
Figure C has outer height labeled 10 and outer width labeled 6. The vertical and horizontal distances between the outer and inner line segments are labeled 2.
",ec05e8d2-05ff-4cb7-a7c4-feb77a04bea1.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and inner width labeled 2. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure C has outer height labeled 10 and inner width labeled 4. The horizontal distance between the outer and inner line segments is labeled 2. ""C"" is circled.
Figure D has outer height labeled 7 and inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 2.
",247563af-cf48-486f-8f58-7f0ff6cbe8f6.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and inner width labeled 2. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure C has outer height labeled 10 and inner width labeled 4. The horizontal distance between the outer and inner line segments is labeled 2.
Figure D has outer height labeled 7 and inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 2.
",26abaeb8-077d-4c99-853a-1ec44a49a6ad.jpg
"figure A and figure B in the shape of the block letter L
Figure A has outer height labeled 5 and inner height labeled 4. It has inner width labeled 2. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and inner height labeled 5. It has inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 1. 
",1f8a0136-6812-4a3e-ae87-35d898cc475d.jpg
"figure A and figure B in the shape of the block letter L
Figure A has outer height labeled 5 and inner width labeled 2.
Figure B has outer height labeled 7 and inner width labeled 3. There is a star above Figure. B.
",3211265a-1994-4f54-ad3c-2728119909fc.jpg
"figure A and figure B in the shape of the block letter L
Figure A has outer height labeled 5 and inner width labeled 2.
Figure B has outer height labeled 7 and inner width labeled 3.
",a0ed63f9-8061-43d6-80bd-75aaffc9ebdf.jpg
"Triangle with angle measurements of 50, 120, and 10.
",ab40967e-25a3-4362-afc2-1e05189351d8.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5. It has inner height labeled 4 and inner width labeled 2. The horizontal and vertical distances between the outer and inner line segments are labeled 1.
Figure B has outer height labeled 7 and outer width labeled 4. The horizontal and vertical distances between the outer and inner line segments are labeled 1.
Figure C has outer height labeled 10. It has inner width labeled 4. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
Figure D has outer height labeled 8 and outer width labeled 5. It has inner height labeled 5. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
",85bd2e3e-c795-46da-b845-5ab2ee07f7b1.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has 5 units counted for the outer height and 2 units counted for the inner width. 
Figure B has 7 units counted for the outer height and 3 units counted for the inner width. 
Figure C has 4 units counted for the inner width. 
Figure D has 3 units counted for the inner width. 
",757690d3-9b0e-4fa2-b7d7-0b74a2f6d30a.jpg
"Triangle with angle A=65, B=50, and C=65.
",277399c6-e439-4ca7-a04d-5ed078ee4354.jpg
"Right triangle with angle measurements of 90, 40, and 50.
",34ecbdbf-6bc9-41a4-b01c-972f4fc0a576.jpg
"Triangle with angle A labeled 70, B labeled 50, and C labeled 60.
",8aa83415-432a-4ea6-8c77-61fdddba32ad.jpg
"Triangle with angle A labeled 10, B labeled 50, and C labeled 120.
",3feeb904-dc42-4d16-8280-4f1dc91f2594.jpg
"Triangle with angle A labeled 40, B labeled 50, and C labeled 90.
",66c6ba71-df81-47db-bc88-9fe2c399d39a.jpg
"Triangle with angles labeled with measurements of 90, 45, 45.
",c4a41610-b4e8-48aa-baa7-a31112ea68b5.jpg
"There will be 4.8 gallons.  in the table wrote 1:1.6 and 3:4.8
",1467cb5f-9da1-4f24-8f7b-a16d777f6ac6.jpg
"Triangle with angle measurements of A=80, B=50, and C=70.
",251ca3f5-464e-40d3-9323-f18e52eb89ca.jpg
"Triangle with angle measurements of A=60, B=50, and C=70.
",5d1d4cba-eb03-4564-8a73-af4de5b3b3e3.jpg
"Triangle with angle measurement of B=50 and the numbers 30 and 100.
",f169fa4c-32ca-4051-b7e6-ab48089dcc5d.jpg
" annotated the table and showed x2  and x3 and filled in 1 to 1.6, 3 to 4.8 and 25 to 40. Student wrote 4.8 gallons of will be in the tank after 3 mins because the number per mins and multiply both sides by x3 and get the answers. 
",9383a7fa-cdb5-4ab4-a42c-a03843bae553.jpg
"Triangle with angle measurement of B=50. The sides are labeled 6, 5, and 6.
",f993c975-b132-487c-b7c8-6258300b7f95.jpg
"Triangle with sides labeled 2, 4, 6.
",cb6ea785-361e-41fe-a542-6b45031a8cba.jpg
"Triangle with sides labeled 5, 5, 5.
",f2cfd1e9-52a5-4053-9c61-8fa24721b749.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure C has outer height labeled 10 and outer width labeled 6. The horizontal distance between the outer and inner line segments is labeled 2.
Figure D has outer height labeled 7 and outer width labeled 5. The horizontal distance between the outer and inner line segments is labeled 2.
",f5c6096f-ea4e-437c-bccb-dac5b3e51998.jpg
"line labeled y at the bottom
",cae3b29b-8ee9-450a-bfda-e76ba810c9c3.jpg
"vertical line labeled L on the left
",b9b1527d-f35e-44fb-85d1-1677bd35b55f.jpg
"dot labeled P
",2fe439a4-0567-4889-a918-66929ad27eff.jpg
"dot labeled K
",baca328c-9b94-4727-8e05-6f70db53ef79.jpg
"vertical line labeled L at the base
",35da0c1c-b033-4301-bb7e-f250ee5170a0.jpg
"vertical line
",92e31d4b-665d-4e83-94b8-8b432f108e05.jpg
"dot labeled O
",8e05a0fe-c1d9-48b6-adaf-b153b52c6e9b.jpg
"vertical line labeled p on the left
",c34e7d38-2ced-443f-8ed6-0f91321bde63.jpg
"dot labeled center m with an arrow pointing towards it from the bottom
",ac80db89-f79f-4eec-8065-09a75f965dbd.jpg
"curved line labeled 90 degrees
",a2e954d7-530e-4df0-bdea-b627a39b97d9.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 6 and outer width labeled 3. It has inner height labeled 5 and inner width labeled 2. The horizontal and vertical distances between the outer and inner line segments are labeled 1. 
Figure B has outer height labeled 7. The horizontal and vertical distances between the outer and inner line segments are labeled 1. 
Figure C has outer height labeled 10 and outer width labeled 6. It has inner height labeled 8 and inner width labeled 4. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
Figure D has outer height labeled 7 and outer width labeled 5. It has inner height labeled 5 and inner width labeled 3. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
",2ed503e7-bf30-4117-8886-a30866e9727b.jpg
"vertical line labeled line v at the top. One dot in the middle of the line. One dot two units below the other dot labeled P.
",ba7aed16-e5b7-40bd-b898-8587ca99d17d.jpg
"4.8 because 1.6\cdot\ 3\ =\ 4.8\   showed the equivalent ratios by writing the multiplication on the said of the table
",2f9d93d0-4cf3-4747-aa17-07774596cd68.jpg
" 0 , 0.5, 1 , 2, 3, 25, 50 on the top number line and 0, 0.8, 1.6, 3.2, 4.8, 40 and 80
",17db1e30-e174-4397-8973-0136595e2532.jpg
" ratio table with three rows and two columns. First row: 3 \times5=15.  Second row: 1 \times5=5. Third row: 2 \times5=10. 
",32d390fd-7284-4616-b4ed-7c26f0231065.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and inner width labeled 2. The horizontal and vertical distances between the outer and inner line segments are labeled 1. 
Figure B has outer height labeled 7 and inner width labeled 3. The horizontal and vertical distances between the outer and inner line segments are labeled 1. 
Figure C has outer height labeled 10 and inner width labeled 4. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
Figure D has outer height labeled 7 and inner width labeled 3. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
",5cbb5355-c81b-4230-8656-db29b8996ad6.jpg
"vertical line labeled H at the bottom
",e9c6e787-35ef-43c1-9299-be61c1109ba1.jpg
"vertical line labeled line A
",2706eea5-8855-4573-a3dc-9bb771ae4d25.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3, with both line segments traced. An arrow is drawn from figure A to the word ""vertical"".
Units are counted vertically along the outer height of figure B and figure C, and horizontally along the outer width of figure C.
Figure D has outer height labeled 7 and outer width labeled 5, with both numbers circled..
",f3f6ccde-00c1-44d5-bfe3-1e44231e9b6e.jpg
"vertical line labeled y
",ec634c68-4553-43c6-9953-f4eb6c4b3202.jpg
"point labeled O
",3663ae66-954e-4f65-b903-72a4f518cb65.jpg
"vertical line labeled L
",11a2abbc-f919-4d27-9114-9ce29ca6a660.jpg
"point labeled J
",088285be-ea9c-4bf9-9e63-f3a4281372eb.jpg
"ratio table with three rows and two columns. First row: 5, 25. Second row: 1, 5. Third row: 2, 10. 
",f64b95f0-d930-427a-8010-7941c99250f1.jpg
"dot labeled M with an arrow pointing to it from below labeled center of reflection
",84050554-855c-4cb2-942e-0ff6f596028c.jpg
"vertical line with arrow pointing to it labeled line of reflection
",07729925-c3aa-49c0-85e5-4df774eaf159.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. It has inner height labeled 4 and inner width labeled 2. The horizontal and vertical distances between the outer and inner line segments are labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. It has inner height labeled 6 and inner width labeled 3. The horizontal and vertical distances between the outer and inner line segments are labeled 1.
Figure C has outer height labeled 10 and outer width labeled 6. It has inner height labeled 8 and inner width labeled 5. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
Figure D has outer height labeled 7 and outer width labeled 5. It has inner height labeled 5 and inner width labeled 3. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
",85acdcbb-2c94-47d2-943a-5bb369c99bbe.jpg
"vertical line labeled P at the base
",d84d6f48-7fd8-40cf-b6c2-5b2a2ed1a71c.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
""B"" and ""D"" are crossed out. ""C"" is circled.
",cfa72e59-5009-46b2-8924-ade0ab4ef2b6.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A, B, and C have units counted vertically and horizontally. Figure D has units counted vertically.
""B"" and ""D"" are circled and crossed out. A checkmark is written on ""C"".
",c79cabbb-dc6e-4b63-9532-a45ce86241ca.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A, B, and C have units counted vertically and horizontally. Figure D has units counted vertically.
",1375c4eb-4967-41a5-8a85-d1ef866b9ee0.jpg
"small vertical line labeled l. one unit below it is a dot labeled p.
",de636702-e732-44f0-8549-df926a42c536.jpg
"vertical line labeled M. Point labeled X with a small arrow above it.
",e7ca6068-b936-49bf-93ef-1299ac270018.jpg
"figure B and figure D in the shape of the block letter L
The units of figure B and figure D are filled in and the figures are crossed out.
",75b97ab5-ad69-4725-99f1-31b1ea2fd650.jpg
"vertical line labeled Line A
",9120f991-eb2d-4247-a416-fcd451e6fd4c.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. It has inner height labeled 4. The horizontal and vertical distances between the outer and inner line segments are labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. It has inner height labeled 6 and inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure C has outer height labeled 10 and outer width labeled 6. It has inner height labeled 8. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
Figure D has outer height labeled 7 and outer width labeled 5. It has inner height labeled 5. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
",35476130-781a-4619-8301-6766ae5e0bf1.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
""scale"" is written above figure B.
Figures A, B, C, and D have vertical lines drawn within the figure from top to bottom in each column. 
Figures A, B, C, and D have horizontal lines drawn within the figure from right to left in each row.
",fea0b59b-d6c6-45b6-a4cf-3bc11d18b9f6.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and inner width labeled 2. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and inner width labeled 3. 
Figure C has outer height labeled 10 and inner width labeled 4. The horizontal distance between the outer and inner line segments is labeled 2.
Figure D has outer height labeled 7 and inner width labeled 3. 
",bb6089b0-7893-4022-a30b-091401217ae4.jpg
"figure A in the shape of the block letter L
The units are counted for the outer height and outer width of figure A. 
",ea4ac109-d671-4ada-b145-d53fa47da522.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
For each figure A, B, C, and D, the units are counted vertically and horizontally along the outer height and width, respectively. 
",810bb81b-6bfd-43da-a60b-d41a4c681587.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A has outer height labeled 5 and outer width labeled 3. It has inner height labeled 4 and inner width labeled 2. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure B has outer height labeled 7 and outer width labeled 4. It has inner height labeled 6 and inner width labeled 3. The horizontal distance between the outer and inner line segments is labeled 1. 
Figure C has outer height labeled 10 and outer width labeled 6. It has inner height labeled 8 and inner width labeled 4. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
Figure D has outer height labeled 7 and outer width labeled 5. It has inner height labeled 5 and inner width labeled 3. The horizontal and vertical distances between the outer and inner line segments are labeled 2.
",744e7457-76ae-4321-9506-14e98c1e76cc.jpg
" annotated the table showing x2, x3 and x50. Student wrote in 1.6, 4.8 and 25
",84f616b9-1eda-4d40-b4b9-51d4b2bcf335.jpg
"3 on the height and 5 on the length
",dda3db14-ef90-4f53-a91e-8cae95587395.jpg
"2 on the width, 5 length and 10 on the 2by 3 rectangle. 15 on the 3 by 5
",4ae7ff41-9d61-45f1-a939-e3260a5ead9f.jpg
"ratio table with four rows and two columns. First row: 80, 40. Second row: 3, 4.8. Third row: 1, 1.25. Fourth row: 0.5, 0.8 
",291b4de1-e011-4273-aea0-8e8c823a9b02.jpg
" ratio table with four rows. First row: 9, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, 0.8 
",c7061510-89db-4825-ae5f-d7e54a635068.jpg
" ratio table with four rows and two columns. First row: 25, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, 0.8 
",ab4c2e8c-621d-4b2c-8e5f-56ee00bf51ba.jpg
"drew acute triangle with angles 60, 50, 70
",b3dbad2c-6abc-4ad5-a8ff-f9286a2135dd.jpg
"drew obtuce triangle with angles 110, 50, 20
",565716d6-98a8-4f53-b98d-fe42a90091c1.jpg
"drew right triangle with angles 90, 50, 40
",ae0dae30-077d-46ac-9ba5-f6b9d003e2be.jpg
"drew acute triangle with angles 80, 50, 50
",7ed14d48-2335-4617-be69-24534ed4a48b.jpg
"drew obtuse triangle with angles 115, 50, 25
",8a2952e2-acbd-434d-8cdb-7e81d4f0eb8f.jpg
"drew right triangle with angles 90, 40, 50
",11216616-c967-4dd1-8743-677338e66dac.jpg
"drew obtuse triangle with angles 100, 50, 30
",cb6d43c3-e062-462c-a9c2-a6b55a62e99f.jpg
"Dots on each square 
15 on the 3 by 3 rectangle, 10 on the 2 by 5 rectangle and 6 on the 2 by 3 rectangle
",89ca331c-1472-4583-90d3-4c1933211ef5.jpg
"3 on the height 5 on the length and 2 on the width
",1125f693-d2d6-4b7f-a431-ba5669047543.jpg
"5 on the length, 3 on the height and 2 on the width.
",883df2af-67aa-4adc-9796-a57e2bd77045.jpg
"figure A, figure B, figure C, and figure D in the shape of the block letter L
Figure A is labeled with a triangle and an arrow point to ""A"". The width of figure A is labeled as 1. 
Figure B is labeled with a star and an arrow point to ""B"". The width and height of figure B are labeled as 1.
Figure C is labeled with a square and an arrow point to ""C"". The columns of the vertical portion of Figure C are labeled 1 and 2. The rows of the horizontal portion of figure C are labeled 1 and 2.
Figure D is labeled with a circle and an arrow point to ""D"". The columns of the vertical portion of Figure D are labeled 1 and 2. The rows of the horizontal portion of figure D are labeled 1 and 2.
",f8a03f52-dedb-4447-9e5b-938147f0f4a4.jpg
"5 long on the width of two 10 on noth lengths and 3 on the height.  
",4d362e88-2202-4d31-b619-2a56447879ab.jpg
"10 on the bottom length and 6 on the 2 by 3 rectangle 
",191a2849-cb82-4832-ad09-0b370a54d6ab.jpg
"15 on the 3 by 3 rectangle, 10 on the 2 by 5 rectangle and 6 on the 2 by 3 rectangle

",dca18f94-bd93-4149-a7ba-8077bf53a9ca.jpg
"ratio table with five rows and three columns. First row:1, 1.6. Second row: 2.5= \div1.6=40 . Third row: 3 \times1.6=4.8. Fourth row: 1 \times1.6=1.6. Fifth row: 0.5 \times1.6=\ 0.8 
",f42c36e5-b5ca-49f6-8922-d7a5a83883dc.jpg
"ratio table with four rows and two columns. First row: 25 1.6=40. Second row: 3 \times1.6=\ 4.8.\  Third row: 1 \times1.6=1.6. Fourth row: 0.5, 0.8\times1.6=\ 4.8
",cebe9d94-2a6a-4bb1-a87f-706c78ce270c.jpg
"Line from word prisms to A,D, C. Line from pyramids to B and E
",ef57000a-2365-4316-897c-6e73714c53cf.jpg
"tic marks are drawn at regular intervals around the perimeter of the park
",f69562cd-c75c-44a0-b6d0-2f98b16fa22d.jpg
"tic marks are drawn at regular intervals on the right side of the park
",5e95d21c-9996-4d57-b791-4b7f4d974e2d.jpg
"a range of numbers in 50ft intervals are written on the left side of the map starting at the bottom.
",b875263e-852f-4566-8017-ea509cd80d5a.jpg
"lines and tic marks are drawn around the perimeter of the park
",26fbd5ce-1236-499b-9401-1dc4c3f962da.jpg
